PERMNO,date,TICKER,PRC,RET
16606,20201130,BCD,24.2965,0.047394
16606,20201231,BCD,25.31,0.055189
16607,20200131,AOIL,-22.36,-0.152388
16607,20200228,AOIL,,
16610,20200131,IDEV,56.76,-0.024239
16610,20200228,IDEV,52.4,-0.076815
16610,20200331,IDEV,44.31,-0.154389
16610,20200430,IDEV,47.44,0.070639
16610,20200529,IDEV,50.07,0.055438
16610,20200630,IDEV,51.11,0.032223
16610,20200731,IDEV,52.34,0.024066
16610,20200831,IDEV,55.06,0.051968
16610,20200930,IDEV,53.96,-0.019978
16610,20201030,IDEV,52.15,-0.033543
16610,20201130,IDEV,59.29,0.136913
16610,20201231,IDEV,61.63,0.050629
16611,20200131,JILL,1.19,0.053097
16611,20200228,JILL,0.85,-0.285714
16611,20200331,JILL,0.5524,-0.350118
16611,20200430,JILL,0.4554,-0.175597
16611,20200529,JILL,0.613,0.346069
16611,20200630,JILL,0.692,0.128874
16611,20200731,JILL,0.5716,-0.173988
16611,20200831,JILL,0.3845,-0.327327
16611,20200930,JILL,0.5395,0.403121
16611,20201030,JILL,0.6633,0.229472
16611,20201130,JILL,4.01,0.209106
16611,20201231,JILL,3.73,-0.069825
16612,20200131,TPYP,22.87,-0.026808
16612,20200228,TPYP,20.53,-0.102317
16612,20200331,TPYP,13.58,-0.323439
16612,20200430,TPYP,16.6,0.222386
16612,20200529,TPYP,17.41,0.048795
16612,20200630,TPYP,16.525,-0.036824
16612,20200731,TPYP,16.55,0.001513
16612,20200831,TPYP,16.86,0.018731
16612,20200930,TPYP,14.98,-0.095635
16612,20201030,TPYP,15.08,0.006676
16612,20201130,TPYP,17.53,0.162467
16612,20201231,TPYP,17.32,0.001854
16613,20200131,MTNB,1.35,-0.405286
16613,20200228,MTNB,1,-0.259259
16613,20200331,MTNB,0.6002,-0.3998
16613,20200430,MTNB,0.769,0.28124
16613,20200529,MTNB,0.9,0.170351
16613,20200630,MTNB,0.773,-0.141111
16613,20200731,MTNB,0.7819,0.011514
16613,20200831,MTNB,0.7821,0.000256
16613,20200930,MTNB,0.766,-0.020586
16613,20201030,MTNB,0.806,0.052219
16613,20201130,MTNB,1.07,0.327543
16613,20201231,MTNB,1.36,0.271028
16615,20200131,JCO,10,0.001695
16615,20200228,JCO,9.7799,-0.01731
16615,20200331,JCO,7.99,-0.178212
16615,20200430,JCO,7.93,-0.001627
16615,20200529,JCO,7.96,0.00971
16615,20200630,JCO,8.51,0.075
16615,20200731,JCO,8.27,-0.022679
16615,20200831,JCO,8.13,-0.011246
16615,20200930,JCO,7.89,-0.023739
16615,20201030,JCO,7.85,0.000887
16615,20201130,JCO,8.2,0.050573
16615,20201231,JCO,8.04,-0.01378
16617,20200131,PUMP,9.74,-0.134222
16617,20200228,PUMP,8.76,-0.100616
16617,20200331,PUMP,2.5,-0.714612
16617,20200430,PUMP,4.24,0.696
16617,20200529,PUMP,4.95,0.167453
16617,20200630,PUMP,5.14,0.038384
16617,20200731,PUMP,5.37,0.044747
16617,20200831,PUMP,6.28,0.16946
16617,20200930,PUMP,4.06,-0.353503
16617,20201030,PUMP,3.95,-0.027094
16617,20201130,PUMP,5.77,0.460759
16617,20201231,PUMP,7.39,0.280763
16618,20200131,OILD,16.69,0.577505
16618,20200228,OILD,23.92,0.433193
16618,20200331,OILD,,
16621,20200131,OILU,12.89,-0.403241
16621,20200228,OILU,8.24,-0.360745
16621,20200331,OILU,,
16622,20200131,TKAT,1.22,1.44489
16622,20200228,TKAT,1.07,-0.122951
16622,20200331,TKAT,1.2,0.121495
16622,20200430,TKAT,1.55,0.291667
16622,20200529,TKAT,1.38,-0.109677
16622,20200630,TKAT,1.04,-0.246377
16622,20200731,TKAT,0.8404,-0.191923
16622,20200831,TKAT,0.9002,0.071157
16622,20200930,TKAT,0.8756,-0.027327
16622,20201030,TKAT,1.03,0.176336
16622,20201130,TKAT,1.11,0.07767
16622,20201231,TKAT,1.48,0.333333
16623,20200131,GRNB,26.975,0.018501
16623,20200228,GRNB,27.3044,0.014291
16623,20200331,GRNB,26.4059,-0.031028
16623,20200430,GRNB,26.9758,0.025975
16623,20200529,GRNB,27.3249,0.012941
16623,20200630,GRNB,27.5242,0.009435
16623,20200731,GRNB,27.96,0.017886
16623,20200831,GRNB,27.8111,-0.003462
16623,20200930,GRNB,27.755,-0.000209
16623,20201030,GRNB,27.6438,-0.002356
16623,20201130,GRNB,27.945,0.012784
16623,20201231,GRNB,27.9531,0.003417
16624,20200131,ARD,19.08,-0.025536
16624,20200228,ARD,17.53,-0.081237
16624,20200331,ARD,11.86,-0.315459
16624,20200430,ARD,12.44,0.048904
16624,20200529,ARD,12.04,-0.032154
16624,20200630,ARD,12.91,0.084718
16624,20200731,ARD,13.61,0.054222
16624,20200831,ARD,15.22,0.118295
16624,20200930,ARD,14.05,-0.067017
16624,20201030,ARD,16.48,0.172954
16624,20201130,ARD,17.78,0.078884
16624,20201231,ARD,17.21,-0.023622
16625,20200131,AKTS,7.35,-0.08125
16625,20200228,AKTS,7.24,-0.014966
16625,20200331,AKTS,5.37,-0.258287
16625,20200430,AKTS,9.06,0.687151
16625,20200529,AKTS,7.39,-0.184327
16625,20200630,AKTS,8.29,0.121786
16625,20200731,AKTS,7.94,-0.04222
16625,20200831,AKTS,7.93,-0.001259
16625,20200930,AKTS,8.16,0.029004
16625,20201030,AKTS,8.29,0.015931
16625,20201130,AKTS,7.61,-0.082027
16625,20201231,AKTS,12.23,0.607096
16626,20200131,BYSI,15.14,-0.023226
16626,20200228,BYSI,15.88,0.048877
16626,20200331,BYSI,12.81,-0.193325
16626,20200430,BYSI,14.35,0.120219
16626,20200529,BYSI,17,0.184669
16626,20200630,BYSI,15.08,-0.112941
16626,20200731,BYSI,11.03,-0.268568
16626,20200831,BYSI,12.43,0.126927
16626,20200930,BYSI,13.31,0.070796
16626,20201030,BYSI,14.74,0.107438
16626,20201130,BYSI,11.18,-0.24152
16626,20201231,BYSI,12.2,0.091234
16630,20200131,IMXI,10.58,-0.121262
16630,20200228,IMXI,9.42,-0.109641
16630,20200331,IMXI,9.13,-0.030786
16630,20200430,IMXI,8.08,-0.115005
16630,20200529,IMXI,11.03,0.365099
16630,20200630,IMXI,12.46,0.129646
16630,20200731,IMXI,13.48,0.081862
16630,20200831,IMXI,16.92,0.255193
16630,20200930,IMXI,14.365,-0.151005
16630,20201030,IMXI,13.91,-0.031674
16630,20201130,IMXI,15.74,0.13156
16630,20201231,IMXI,15.52,-0.013977
16631,20200131,VRRM,15.93,0.138671
16631,20200228,VRRM,15.145,-0.049278
16631,20200331,VRRM,7.14,-0.528557
16631,20200430,VRRM,8.96,0.254902
16631,20200529,VRRM,10.91,0.217634
16631,20200630,VRRM,10.28,-0.057745
16631,20200731,VRRM,10.23,-0.004864
16631,20200831,VRRM,10.565,0.032747
16631,20200930,VRRM,9.66,-0.08566
16631,20201030,VRRM,9.61,-0.005176
16631,20201130,VRRM,12.2,0.269511
16631,20201231,VRRM,13.42,0.1
16632,20200131,HLNE,64.95,0.089765
16632,20200228,HLNE,62.14,-0.043264
16632,20200331,HLNE,55.31,-0.105488
16632,20200430,HLNE,64.85,0.172482
16632,20200529,HLNE,73.17,0.128296
16632,20200630,HLNE,67.37,-0.074997
16632,20200731,HLNE,72.24,0.072287
16632,20200831,HLNE,73.11,0.012043
16632,20200930,HLNE,64.59,-0.112262
16632,20201030,HLNE,69.7,0.079114
16632,20201130,HLNE,69.88,0.002583
16632,20201231,HLNE,78.05,0.121387
16633,20200131,ICCH,-13.565,-0.037322
16633,20200228,ICCH,13.0876,-0.035194
16633,20200331,ICCH,11.0249,-0.157607
16633,20200430,ICCH,9.9299,-0.099321
16633,20200529,ICCH,10.5557,0.063022
16633,20200630,ICCH,-11.495,0.088985
16633,20200731,ICCH,-11.185,-0.026968
16633,20200831,ICCH,11.37,0.01654
16633,20200930,ICCH,11.7001,0.029033
16633,20201030,ICCH,-12.855,0.098709
16633,20201130,ICCH,13.1762,0.024986
16633,20201231,ICCH,14.3,0.08529
16638,20200131,NODK,15.35,-0.107558
16638,20200228,NODK,14.12,-0.08013
16638,20200331,NODK,13.56,-0.03966
16638,20200430,NODK,13.51,-0.003687
16638,20200529,NODK,14.99,0.109548
16638,20200630,NODK,14.77,-0.014676
16638,20200731,NODK,16.48,0.115775
16638,20200831,NODK,16.32,-0.009709
16638,20200930,NODK,16.89,0.034926
16638,20201030,NODK,16.71,-0.010657
16638,20201130,NODK,17.1,0.023339
16638,20201231,NODK,16.42,-0.039766
16639,20200131,NTRP,1.16,0.181022
16639,20200228,NTRP,1.09,-0.060345
16639,20200331,NTRP,0.82,-0.247706
16639,20200430,NTRP,1.3,0.585366
16639,20200529,NTRP,1.3901,0.069308
16639,20200630,NTRP,1.16,-0.165528
16639,20200731,NTRP,1.14,-0.017241
16639,20200831,NTRP,1.08,-0.052632
16639,20200930,NTRP,1.11,0.027778
16639,20201030,NTRP,0.999,-0.1
16639,20201130,NTRP,1.05,0.051051
16639,20201231,NTRP,,
16641,20200131,PLYA,7.02,-0.164286
16641,20200228,PLYA,5.3,-0.245014
16641,20200331,PLYA,1.75,-0.669811
16641,20200430,PLYA,2.47,0.411429
16641,20200529,PLYA,2.61,0.05668
16641,20200630,PLYA,3.62,0.386973
16641,20200731,PLYA,3.63,0.002762
16641,20200831,PLYA,4.22,0.162534
16641,20200930,PLYA,4.19,-0.007109
16641,20201030,PLYA,3.87,-0.076372
16641,20201130,PLYA,5.09,0.315246
16641,20201231,PLYA,5.95,0.168959
16646,20200131,TRPX,0.493,-0.558244
16646,20200228,TRPX,0.5001,0.014402
16646,20200331,TRPX,0.4303,-0.139572
16646,20200430,TRPX,0.38,-0.116895
16646,20200529,TRPX,0.5,0.315789
16646,20200630,TRPX,0.6204,0.24079
16646,20200731,TRPX,,
16647,20200131,VLRX,0.62867,0.093528
16647,20200228,VLRX,,
16648,20200131,SNDR,22.27,0.020623
16648,20200228,SNDR,17.91,-0.195779
16648,20200331,SNDR,19.34,0.083473
16648,20200430,SNDR,21.91,0.132885
16648,20200529,SNDR,24.17,0.103149
16648,20200630,SNDR,24.67,0.023376
16648,20200731,SNDR,25.13,0.018646
16648,20200831,SNDR,27.06,0.076801
16648,20200930,SNDR,24.73,-0.083703
16648,20201030,SNDR,22.06,-0.107966
16648,20201130,SNDR,20.9,0.038078
16648,20201231,SNDR,20.7,-0.006459
16649,20200131,OKTA,128.05,0.109907
16649,20200228,OKTA,128.06,0.000078
16649,20200331,OKTA,122.26,-0.045291
16649,20200430,OKTA,151.3,0.237527
16649,20200529,OKTA,195.58,0.292664
16649,20200630,OKTA,200.23,0.023775
16649,20200731,OKTA,220.98,0.103631
16649,20200831,OKTA,215.37,-0.025387
16649,20200930,OKTA,213.85001,-0.007058
16649,20201030,OKTA,209.83,-0.018798
16649,20201130,OKTA,245.03999,0.167802
16649,20201231,OKTA,254.25999,0.037627
16650,20200131,YEXT,14.94,0.036061
16650,20200228,YEXT,15.16,0.014726
16650,20200331,YEXT,10.19,-0.327836
16650,20200430,YEXT,12.8,0.256134
16650,20200529,YEXT,15.79,0.233594
16650,20200630,YEXT,16.61,0.051932
16650,20200731,YEXT,16.82,0.012643
16650,20200831,YEXT,19.86,0.180737
16650,20200930,YEXT,15.18,-0.23565
16650,20201030,YEXT,16.58,0.092227
16650,20201130,YEXT,19.01,0.146562
16650,20201231,YEXT,15.72,-0.173067
16653,20200131,HCC,18.86,-0.10743
16653,20200228,HCC,17.72,-0.057794
16653,20200331,HCC,10.62,-0.400677
16653,20200430,HCC,12.55,0.181733
16653,20200529,HCC,14.08,0.125896
16653,20200630,HCC,15.39,0.09304
16653,20200731,HCC,15.92,0.034438
16653,20200831,HCC,15.47,-0.025126
16653,20200930,HCC,17.08,0.104072
16653,20201030,HCC,15,-0.118852
16653,20201130,HCC,17.42,0.161333
16653,20201231,HCC,21.32,0.223881
16654,20200131,CADE,15.63,-0.137893
16654,20200228,CADE,14.12,-0.085413
16654,20200331,CADE,6.55,-0.536119
16654,20200430,CADE,6.62,0.010687
16654,20200529,CADE,8.07,0.226586
16654,20200630,CADE,8.86,0.097893
16654,20200731,CADE,7.81,-0.112867
16654,20200831,CADE,9.5,0.216389
16654,20200930,CADE,8.59,-0.095789
16654,20201030,CADE,11.22,0.314901
16654,20201130,CADE,13.94,0.242424
16654,20201231,CADE,16.42,0.177905
16655,20200131,CVNA,79.25,-0.139055
16655,20200228,CVNA,82.91,0.046183
16655,20200331,CVNA,55.09,-0.335545
16655,20200430,CVNA,80.11,0.454166
16655,20200529,CVNA,92.98,0.160654
16655,20200630,CVNA,120.2,0.292751
16655,20200731,CVNA,154.95,0.289102
16655,20200831,CVNA,215.96001,0.39374
16655,20200930,CVNA,223.06,0.032876
16655,20201030,CVNA,185.35001,-0.169058
16655,20201130,CVNA,250.21001,0.349933
16655,20201231,CVNA,239.53999,-0.042644
16656,20200131,XRF,1.75,-0.525745
16656,20200228,XRF,1.67,-0.045714
16656,20200331,XRF,1.5,-0.101796
16656,20200430,XRF,0.97,-0.353333
16656,20200529,XRF,1.25,0.28866
16656,20200630,XRF,2.78,1.224
16656,20200731,SOS,2.4175,-0.130396
16656,20200831,SOS,2.01,-0.168563
16656,20200930,SOS,1.87,-0.069652
16656,20201030,SOS,1.92,0.026738
16656,20201130,SOS,2.12,0.104167
16656,20201231,SOS,1.48,-0.301887
16657,20200131,CLDR,10.29,-0.115219
16657,20200228,CLDR,8.9,-0.135083
16657,20200331,CLDR,7.87,-0.11573
16657,20200430,CLDR,8.28,0.052097
16657,20200529,CLDR,10.25,0.237923
16657,20200630,CLDR,12.72,0.240976
16657,20200731,CLDR,11.27,-0.113994
16657,20200831,CLDR,13.21,0.172138
16657,20200930,CLDR,10.89,-0.175625
16657,20201030,CLDR,9.72,-0.107438
16657,20201130,CLDR,11.68,0.201646
16657,20201231,CLDR,13.91,0.190925
16659,20200131,ELVT,5.81,0.305618
16659,20200228,ELVT,3.3,-0.432014
16659,20200331,ELVT,1.04,-0.684848
16659,20200430,ELVT,1.87,0.798077
16659,20200529,ELVT,1.7,-0.090909
16659,20200630,ELVT,1.48,-0.129412
16659,20200731,ELVT,1.93,0.304054
16659,20200831,ELVT,1.97,0.020725
16659,20200930,ELVT,2.57,0.304568
16659,20201030,ELVT,2.52,-0.019455
16659,20201130,ELVT,2.83,0.123016
16659,20201231,ELVT,3.99,0.409894
16660,20200131,EEX,10.43,-0.011374
16660,20200228,EEX,6.86,-0.335091
16660,20200331,EEX,2.59,-0.622449
16660,20200430,EEX,2.28,-0.119691
16660,20200529,EEX,2.22,-0.026316
16660,20200630,EEX,3.08,0.387387
16660,20200731,EEX,2.72,-0.116883
16660,20200831,EEX,2.76,0.014706
16660,20200930,EEX,2.04,-0.26087
16660,20201030,EEX,2.62,0.284314
16660,20201130,EEX,4.26,0.625954
16660,20201231,EEX,5.42,0.2723
16662,20200131,ERM,21.3522,-0.022559
16662,20200228,ERM,19.2867,-0.096735
16662,20200331,ERM,16.02,-0.16556
16662,20200430,ERM,16.8693,0.053015
16662,20200529,ERM,17.29,0.024939
16662,20200630,ERM,17.3737,0.00764
16662,20200731,ERM,17.6801,0.017636
16662,20200831,ERM,18.2973,0.034909
16662,20200930,ERM,17.6678,-0.031289
16662,20201030,ERM,17.365,-0.017139
16662,20201130,ERM,20.16,0.160956
16662,20201231,ERM,20.9304,0.043353
16663,20200131,TERM,18.6495,-0.021537
16663,20200228,TERM,16.8263,-0.097761
16663,20200331,TERM,14.0183,-0.163197
16663,20200430,TERM,14.7282,0.050641
16663,20200529,TERM,15.0951,0.024911
16663,20200630,TERM,15.1788,0.008632
16663,20200731,TERM,15.4455,0.017571
16663,20200831,TERM,15.972,0.034088
16663,20200930,TERM,15.4568,-0.029383
16663,20201030,TERM,15.1792,-0.01796
16663,20201130,TERM,17.6401,0.162123
16663,20201231,TERM,18.26,0.040453
16664,20200131,FND,49.31,-0.029522
16664,20200228,FND,51.05,0.035287
16664,20200331,FND,32.09,-0.371401
16664,20200430,FND,42.4,0.321284
16664,20200529,FND,52,0.226415
16664,20200630,FND,57.65,0.108654
16664,20200731,FND,65.9,0.143105
16664,20200831,FND,73.24,0.111381
16664,20200930,FND,74.8,0.0213
16664,20201030,FND,73,-0.024064
16664,20201130,FND,80.09,0.097123
16664,20201231,FND,92.85,0.159321
16666,20200131,NUSA,25.165,0.008221
16666,20200228,NUSA,25.2904,0.006946
16666,20200331,NUSA,24.8946,-0.013444
16666,20200430,NUSA,25.2201,0.015232
16666,20200529,NUSA,25.4202,0.010293
16666,20200630,NUSA,25.61,0.009449
16666,20200731,NUSA,25.6866,0.005361
16666,20200831,NUSA,25.655,0.00093
16666,20200930,NUSA,25.545,-0.002311
16666,20201030,NUSA,25.5,0.000305
16666,20201130,NUSA,25.52,0.002467
16666,20201231,NUSA,25.52,0.004236
16667,20200131,WTTR,6.96,-0.25
16667,20200228,WTTR,6.5,-0.066092
16667,20200331,WTTR,3.23,-0.503077
16667,20200430,WTTR,4.8,0.486068
16667,20200529,WTTR,5.94,0.2375
16667,20200630,WTTR,4.9,-0.175084
16667,20200731,WTTR,4.44,-0.093878
16667,20200831,WTTR,4.77,0.074324
16667,20200930,WTTR,3.84,-0.194969
16667,20201030,WTTR,3.02,-0.213542
16667,20201130,WTTR,4.23,0.400662
16667,20201231,WTTR,4.1,-0.030733
16668,20200131,ZYME,43.64,-0.040035
16668,20200228,ZYME,40.93,-0.062099
16668,20200331,ZYME,35.47,-0.133398
16668,20200430,ZYME,36.53,0.029884
16668,20200529,ZYME,38.12,0.043526
16668,20200630,ZYME,36.07,-0.053778
16668,20200731,ZYME,30.53,-0.15359
16668,20200831,ZYME,32.42,0.061906
16668,20200930,ZYME,46.58,0.436768
16668,20201030,ZYME,39.12,-0.160155
16668,20201130,ZYME,52.65,0.345859
16668,20201231,ZYME,47.26,-0.102374
16670,20200131,CATS,17.12,0.049663
16670,20200228,CATS,15.12,-0.116822
16670,20200331,CATS,15.23,0.007275
16670,20200430,CATS,30.44,0.998687
16670,20200529,CATS,19.81,-0.349212
16670,20200630,CATS,24.74,0.248864
16670,20200731,OTRK,38.26,0.546483
16670,20200831,OTRK,72.95,0.906691
16670,20200930,OTRK,60,-0.177519
16670,20201030,OTRK,61.24,0.020667
16670,20201130,OTRK,49.65,-0.189255
16670,20201231,OTRK,61.79,0.244512
16671,20200131,CFBI,11.74,0.025328
16671,20200228,CFBI,-10.755,-0.083901
16671,20200331,CFBI,-7.52,-0.30079
16671,20200430,CFBI,-7.075,-0.059176
16671,20200529,CFBI,7.2,0.017668
16671,20200630,CFBI,-8.175,0.135417
16671,20200731,CFBI,7.1,-0.131498
16671,20200831,CFBI,6.56,-0.076056
16671,20200930,CFBI,7.15,0.089939
16671,20201030,CFBI,-7.45,0.041958
16671,20201130,CFBI,9.9465,0.335101
16671,20201231,CFBI,9.8988,-0.004796
16673,20200131,ALTM,2.08,-0.272727
16673,20200228,ALTM,1.46,-0.298077
16673,20200331,ALTM,0.75,-0.486301
16673,20200430,ALTM,0.76,0.013333
16673,20200529,ALTM,0.69,-0.092105
16673,20200630,ALTM,0.6337,-0.081594
16673,20200731,ALTM,13.56,0.069907
16673,20200831,ALTM,13.16,-0.029499
16673,20200930,ALTM,11.11,-0.155775
16673,20201030,ALTM,9.65,-0.131413
16673,20201130,ALTM,39.12,3.053886
16673,20201231,ALTM,47.46,0.21319
16674,20200131,USWS,1.34,-0.291005
16674,20200228,USWS,1.05,-0.216418
16674,20200331,USWS,0.3,-0.714286
16674,20200430,USWS,0.4617,0.539
16674,20200529,USWS,0.4714,0.021009
16674,20200630,USWS,0.4875,0.034154
16674,20200731,USWS,0.3961,-0.187487
16674,20200831,USWS,0.2771,-0.300429
16674,20200930,USWS,0.2704,-0.024179
16674,20201030,USWS,0.3116,0.152367
16674,20201130,USWS,0.4041,0.296855
16674,20201231,USWS,0.4143,0.025241
16675,20200131,NCSM,1.53,-0.271429
16675,20200228,NCSM,1.09,-0.287582
16675,20200331,NCSM,0.64,-0.412844
16675,20200430,NCSM,0.67,0.046875
16675,20200529,NCSM,0.5199,-0.22403
16675,20200630,NCSM,0.5782,0.112137
16675,20200731,NCSM,0.575,-0.005534
16675,20200831,NCSM,0.6212,0.080348
16675,20200930,NCSM,0.594,-0.043786
16675,20201030,NCSM,0.7087,0.193098
16675,20201130,NCSM,1.02,0.439255
16675,20201231,NCSM,22.51,0.103432
16676,20200131,PCSB,19.88,-0.018272
16676,20200228,PCSB,18.36,-0.074447
16676,20200331,PCSB,13.99,-0.238017
16676,20200430,PCSB,13.65,-0.024303
16676,20200529,PCSB,13.36,-0.018315
16676,20200630,PCSB,12.68,-0.050898
16676,20200731,PCSB,11.12,-0.123028
16676,20200831,PCSB,12.68,0.143885
16676,20200930,PCSB,12.07,-0.048107
16676,20201030,PCSB,13.47,0.11599
16676,20201130,PCSB,15.31,0.139569
16676,20201231,PCSB,15.94,0.04115
16678,20200131,KR,26.86,-0.073474
16678,20200228,KR,28.13,0.053239
16678,20200331,KR,30.12,0.070743
16678,20200430,KR,31.61,0.049469
16678,20200529,KR,32.62,0.037014
16678,20200630,KR,33.85,0.037707
16678,20200731,KR,34.79,0.02777
16678,20200831,KR,35.68,0.030756
16678,20200930,KR,33.91,-0.049608
16678,20201030,KR,32.21,-0.050133
16678,20201130,KR,33,0.030115
16678,20201231,KR,31.76,-0.037576
16680,20200131,SSNT,3.1207,-0.167655
16680,20200228,SSNT,2.99,-0.041882
16680,20200331,SSNT,1.9029,-0.363579
16680,20200430,SSNT,2.3,0.208681
16680,20200529,SSNT,1.92,-0.165217
16680,20200630,SSNT,2.01,0.046875
16680,20200731,SSNT,2.7293,0.357861
16680,20200831,SSNT,3.28,0.201773
16680,20200930,SSNT,2.65,-0.192073
16680,20201030,SSNT,2.77,0.045283
16680,20201130,SSNT,3.03,0.093863
16680,20201231,SSNT,2.86,0.075908
16681,20200131,TOCA,0.4995,-0.063203
16681,20200228,TOCA,1.42,1.842843
16681,20200331,TOCA,1.22,-0.140845
16681,20200430,TOCA,1.17,-0.040984
16681,20200529,TOCA,1.21,0.034188
16681,20200630,FBRX,14.58,-0.196695
16681,20200731,FBRX,18.85,0.292867
16681,20200831,FBRX,31.25,0.657825
16681,20200930,FBRX,48.51,0.55232
16681,20201030,FBRX,38.16,-0.213358
16681,20201130,FBRX,35.13,-0.079402
16681,20201231,FBRX,36.41,0.036436
16684,20200131,VRNA,5.5,-0.043478
16684,20200228,VRNA,5.75,0.045455
16684,20200331,VRNA,4.12,-0.283478
16684,20200430,VRNA,4.24,0.029126
16684,20200529,VRNA,4.76,0.122642
16684,20200630,VRNA,4.68,-0.016807
16684,20200731,VRNA,6.82,0.457265
16684,20200831,VRNA,7.01,0.027859
16684,20200930,VRNA,6.24,-0.109843
16684,20201030,VRNA,5.87,-0.059295
16684,20201130,VRNA,7.43,0.265758
16684,20201231,VRNA,7,-0.057873
16685,20200131,VSDA,35.4612,-0.007801
16685,20200228,VSDA,32.49,-0.083134
16685,20200331,VSDA,28.8607,-0.110191
16685,20200430,VSDA,31.58,0.095437
16685,20200529,VSDA,33.28,0.054693
16685,20200630,VSDA,33.11,-0.002922
16685,20200731,VSDA,34.51,0.043766
16685,20200831,VSDA,36.661,0.062818
16685,20200930,VSDA,36.2778,-0.008863
16685,20201030,VSDA,35.36,-0.023773
16685,20201130,VSDA,38.8966,0.100704
16685,20201231,VSDA,39.62,0.023243
16689,20200131,BTU,6.76,-0.258772
16689,20200228,BTU,5.84,-0.136095
16689,20200331,BTU,2.9,-0.503425
16689,20200430,BTU,3.39,0.168966
16689,20200529,BTU,3.15,-0.070796
16689,20200630,BTU,2.88,-0.085714
16689,20200731,BTU,3.12,0.083333
16689,20200831,BTU,2.61,-0.163462
16689,20200930,BTU,2.3,-0.118774
16689,20201030,BTU,1.29,-0.43913
16689,20201130,BTU,1.35,0.046512
16689,20201231,BTU,2.41,0.785185
16690,20200131,GDP,6.71,-0.331673
16690,20200228,GDP,5.33,-0.205663
16690,20200331,GDP,4.26,-0.20075
16690,20200430,GDP,8.51,0.997653
16690,20200529,GDP,8.04,-0.055229
16690,20200630,GDP,7.2,-0.104478
16690,20200731,GDP,7.45,0.034722
16690,20200831,GDP,8.25,0.107383
16690,20200930,GDP,7.69,-0.067879
16690,20201030,GDP,9.58,0.245774
16690,20201130,GDP,11.56,0.206681
16690,20201231,GDP,10.09,-0.127163
16691,20200131,KREF,21.05,0.030852
16691,20200228,KREF,19.64,-0.066983
16691,20200331,KREF,15.01,-0.213849
16691,20200430,KREF,15.78,0.051299
16691,20200529,KREF,16.19,0.025982
16691,20200630,KREF,16.58,0.050649
16691,20200731,KREF,16.65,0.004222
16691,20200831,KREF,18.2,0.093093
16691,20200930,KREF,16.53,-0.068132
16691,20201030,KREF,16.71,0.010889
16691,20201130,KREF,18.23,0.090964
16691,20201231,KREF,17.92,0.006583
16692,20200131,GDI,35.31,-0.03735
16692,20200228,GDI,32.79,-0.071368
16692,20200331,IR,24.8,-0.243672
16692,20200430,IR,29.08,0.172581
16692,20200529,IR,28.2,-0.030261
16692,20200630,IR,28.12,-0.002837
16692,20200731,IR,31.59,0.1234
16692,20200831,IR,35.06,0.109845
16692,20200930,IR,35.6,0.015402
16692,20201030,IR,34.94,-0.018539
16692,20201130,IR,44.27,0.267029
16692,20201231,IR,45.56,0.029139
16693,20200131,JHG,25.27,0.033538
16693,20200228,JHG,21.2,-0.146814
16693,20200331,JHG,15.32,-0.277359
16693,20200430,JHG,17.9,0.168407
16693,20200529,JHG,21.56,0.224581
16693,20200630,JHG,21.16,-0.018553
16693,20200731,JHG,20.89,-0.01276
16693,20200831,JHG,20.72,0.009095
16693,20200930,JHG,21.72,0.048263
16693,20201030,JHG,24.3,0.118785
16693,20201130,JHG,28.53,0.188889
16693,20201231,JHG,32.51,0.139502
16696,20200131,CARS,11.67,-0.045008
16696,20200228,CARS,9.08,-0.221937
16696,20200331,CARS,4.3,-0.526432
16696,20200430,CARS,5.18,0.204651
16696,20200529,CARS,6.17,0.19112
16696,20200630,CARS,5.76,-0.066451
16696,20200731,CARS,8.12,0.409722
16696,20200831,CARS,8.68,0.068966
16696,20200930,CARS,8.08,-0.069124
16696,20201030,CARS,7.39,-0.085396
