fyear,tic,gsector,ggroup,gind,gsubind,naics,sic,spcsrc,at,act,invt,lt,lct,ap,teq,re,sale,cogs,xopr,ni,oancf,ivncf,fincf
2019,WTRH,25,2550,255020,25502020,519130,7370,,178.973,41.117,0,156.065,31.988,4.384,22.908,-362.237,191.675,147.759,255.249,-291.306,-73.477,-196.576,90.03
2018,DOW,15,1510,151010,15101010,325211,2821,,77378,25263,9260,49409,13755,5378,27969,19923,60278,45170,49552,4499,3894,-2128,-5164
2019,DOW,15,1510,151010,15101010,325211,2821,,60524,16815,6214,46430,10679,3889,14094,6799,42951,34367,36722,-1359,5930,-2192,-4095
2018,CFFA,,,,,999990,9995,,278.533,0.56,0,2.878,2.878,0,275.655,0.19,0,0,0.026,0.197,0.038,-277.75,278.226
2019,CFFA,,,,,999990,9995,,291.775,0.014,0,4.253,4.253,0,287.522,4.474,0,0,0.653,4.284,-0.483,-7.66,7.597
2018,SI,40,4010,401010,40101015,522110,6020,,2004.318,,350.667,1813.072,,1783.005,191.246,65.403,80.315,1.602,34.591,22.333,-3.067,-206.633,86.452
2019,SI,40,4010,401010,40101015,522110,6020,,2128.127,,376.05,1897.091,,1814.654,231.036,98.711,91.28,9.639,47.174,24.846,-126.862,-574.501,160.547
2018,BYND,30,3020,302020,30202030,3114,2030,,133.749,102.826,30.257,55.959,25.167,17.247,77.79,-129.672,87.934,66.66,109.487,-29.886,-37.721,-23.242,76.199
2019,BYND,30,3020,302020,30202030,3114,2030,,451.923,403.594,81.596,67.833,47.697,26.923,384.09,-142.115,297.897,192.506,285.411,-12.443,-46.995,-26.164,294.876
2018,RVLV,25,2550,255020,25502020,454110,5961,,162.074,139.153,102.22,82.256,82.256,20.219,79.818,,498.739,233.133,453.644,30.685,26.655,-3.045,-17.621
2019,RVLV,25,2550,255020,25502020,454110,5961,,232.29,199.342,104.257,101.526,101.526,29.813,130.764,56.677,600.993,275.088,547.455,35.667,46.057,-12.455,15.179
2018,CHAC,,,,,999990,9995,,0.065,0,0,0.041,0.041,0,0.024,-0.001,,,,,,,
2019,CHAC,,,,,999990,9995,,71.619,0.737,0,0.871,0.371,0.235,70.748,0.347,0,0,0.405,0.347,-0.205,-70,70.901
2018,AGE,35,3520,352010,35201010,325414,2836,,10.671,7.853,0,2.44,2.44,0.15,8.231,-74.056,1.396,11.306,11.306,-7.502,-7.995,1.327,6
2019,AGE,35,3520,352010,35201010,325414,2836,,7.442,4.054,0,4.825,3.297,0.42,2.617,-86.139,1.728,13.638,13.638,-12.154,-10.16,-0.361,6.265
2018,MNCL,,,,,999990,9995,,0.418,0.041,0,0.393,0.393,0,0.025,0,,,,,,,
2019,MNCL,,,,,999990,9995,,177.154,0.528,0,0.505,0.505,0.505,176.649,0.963,0,0,1.574,0.964,-1.906,-173.461,175.645
2018,SAMA.1,,,,,999990,9995,,131.172,1.014,0,0.137,0.137,0.13,131.035,0.019,0,0,0.132,0.019,-0.095,-130,131.017
2019,SAMA.1,,,,,999990,9995,,133.061,0.672,0,0.213,0.212,0.212,132.848,1.831,0,0,0.652,1.812,-1.04,0.716,0
2018,TME,50,5020,502020,50202010,519130,7370,,6485.326,3021.009,5.089,993.481,906.972,266.072,5491.845,367.412,2760.316,1684.106,2226.137,266.508,818.862,-173.02,1125.5
2019,TME,50,5020,502020,50202010,519130,7370,,7565.415,3865.287,3.734,1292.546,1219.302,367.514,6272.869,1109.291,3652.735,2354.875,3004.738,571.88,890.421,-1163.579,-4.452
2018,CRLBF,35,3520,352020,35202010,325412,2834,,318.111,192.704,42.194,35.13,25.23,4.43,282.981,-32.681,43.252,3.273,32.642,-1.915,-9.916,-81.782,202.683
2019,CRLBF,35,3520,352020,35202010,325412,2834,,616.554,159.338,81.346,293.931,150.169,32.463,322.623,-114.632,128.534,60.958,148.116,-43.201,-25.189,-107.596,48.909
2018,QFIN,40,4020,402020,40202010,522220,6141,,1068.612,1067.49,0,423.031,420.74,0,645.581,-62.023,646.572,132.428,406.923,173.501,41.454,47.639,66.507
2019,QFIN,40,4020,402020,40202010,522220,6141,,2923.394,2801.017,0,1887.242,1388.365,0,1036.152,301.054,1324.12,437.418,907.455,359.27,426.982,-1272.503,1106.973
2018,MLND,35,3520,352010,35201010,325414,2836,,84.074,83.422,0,10.952,9.817,1.998,73.122,-163.938,0,0,23.084,-27.192,-23.647,1.932,77.744
2019,MLND,35,3520,352010,35201010,325414,2836,,74.97,71.132,0,15.099,12.52,1.495,59.871,-208.489,0,0,45.302,-44.568,-41.222,3.988,26.943
2018,GMHI,,,,,999990,9995,,0.49,0.49,0,0.487,0.487,0,0.003,-0.022,,,,,,,
2019,GMHI,,,,,999990,9995,,407.939,1.502,0,15.356,1.356,0,392.583,5.423,0,0,0.821,5.445,6.763,-406.435,400.985
2018,ATIF,20,2020,202020,20202020,54161,8742,,3.747,3.697,0,1.732,1.732,0,2.015,1.26,5.308,2.564,2.564,1.947,2.036,-2.899,0.755
2019,ATIF,20,2020,202020,20202020,54161,8742,,12.343,10.587,0,1.141,1.141,0,11.202,1.672,3.079,2.357,2.357,0.429,-3.019,0.739,8.742
2018,ORGO,35,3520,352010,35201010,325414,2836,,163.678,71.131,13.321,116.637,66.388,19.165,47.041,-130.24,193.449,61.83,230.872,-64.831,-60.739,-1.856,81.642
2019,ORGO,35,3520,352010,35201010,325414,2836,,220.687,125.6,22.918,165.104,59.894,28.387,55.583,-171.007,260.981,66.517,281.009,-40.454,-33.528,-6.234,78.727
2018,HOTH,35,3520,352020,35202010,325414,2836,,0.504,0.502,0,0.349,0.349,0.142,0.155,-4.511,0,0,2.495,-2.496,-2.103,0,1.155
2019,HOTH,35,3520,352020,35202010,325414,2836,,2.836,2.635,0,0.44,0.44,0.404,2.396,-12.216,0,0,7.715,-7.705,-4.947,-0.895,7.45
2018,RBZHF,25,2550,255020,25502020,454110,5961,,79.139,44.421,18.965,100.684,81.506,3.913,-21.545,-109.967,88.379,66.802,98.078,-35.239,-6.47,-0.361,3.135
2018,CRTPF,35,3520,352020,35202010,325414,2836,,24.685,24.027,0,2.411,2.141,1.987,22.274,-15.702,0,0,7.006,-15.894,-10.894,-0.014,25.283
2019,CRTPF,35,3520,352020,35202010,325414,2836,,15.503,14.371,1.119,0.831,0.691,0.641,14.672,-29.508,0,0,13.977,-13.684,-11.38,-0.424,2.029
2018,JFIN,40,4020,402020,40202010,61,6159,,116.589,,0,356.782,,1.528,-240.193,-297.692,419.019,126.407,317.75,88.946,-33.203,-2.388,-63.043
2019,JFIN,40,4020,402020,40202010,61,6159,,100.703,,0,207.227,,,-106.524,-218.229,320.345,61.129,241.001,75.806,3.776,-33.638,35.145
2018,HHHH,,,,,999990,9995,,0.367,0.053,0,0.403,0.403,0,-0.036,-0.061,,,,,,,
2019,HHHH,,,,,999990,9995,,58.601,0.013,0,2.7,0.222,0.222,55.901,0.091,0,0,0.937,0.151,-0.716,-57.5,58.175
2018,GOSS,35,3520,352010,35201010,325414,2836,,239.419,231.953,0,21.121,20.403,2.182,218.298,-153.924,0,0,99.037,-146.969,-51.044,-144.711,300.859
2019,GOSS,35,3520,352010,35201010,325414,2836,,426.604,409.317,0,74.119,36.923,0.956,352.485,-333.912,0,0,181.622,-180.307,-144.834,-147.144,321.578
2018,MTC,45,4510,451030,45103010,519130,7370,,0.363,0.33,0,0.807,0.807,0,-0.444,-4.221,0.027,0.015,2.254,-2.349,-1.87,-0.066,1.849
2019,MTC,45,4510,451030,45103010,519130,7370,,6.209,4.348,0,1.454,0.806,0,4.755,-6.494,0.201,0.091,3.116,-2.243,-2.139,-0.725,6.438
2018,PHUN,45,4510,451030,45103010,518210,7370,,36.881,4.722,0,25.677,19.974,9.89,11.204,-112.238,24.561,11.368,35.012,-9.803,-6.592,0.377,6.816
2019,PHUN,45,4510,451030,45103010,518210,7370,,29.052,2.315,0,25.026,19.833,10.159,4.026,-123.986,19.15,8.693,31.135,-12.871,-6.187,0.07,0.099
2018,HARP,35,3520,352010,35201010,325414,2836,,102.58,90.223,0,26.482,11.948,4.357,76.098,-62.591,4.75,31.83,31.83,-27.366,-27.126,-0.663,88.326
2019,HARP,35,3520,352010,35201010,325414,2836,,176.604,150.617,0,82.384,22.513,2.594,94.22,-118.122,5.777,62.383,62.383,-55.572,-2.891,-69.315,71.449
2018,PVT,,,,,999990,9995,,0.152,0.152,0,0.128,0.128,0,0.024,-0.001,,,,,,,
2018,MITO,35,3520,352010,35201010,325414,2836,,15.523,13.293,0,190.853,40.611,11.022,-175.33,-426.27,0,0,74.97,-96.712,-72.078,-0.012,78.826
2019,MITO,35,3520,352010,35201010,325414,2836,,52.743,52.398,0,35.476,33.95,9.52,17.267,-497.997,21.087,66.635,66.635,-71.728,-47.984,-0.13,88.027
2018,TCRR,35,3520,352010,35201010,325414,2836,,129.433,125.493,0,5.899,5.465,2.663,123.534,-85.696,0,0,26.034,-24.251,-18.778,-76.339,122.98
2019,TCRR,35,3520,352010,35201010,325414,2836,,168.528,163.185,0,8.079,7.533,2.483,160.449,-182.449,0,0,50.52,-47.599,-41.359,-20.415,79.523
2018,RMG,,,,,999990,9995,,0.481,0.069,0,0.459,0.159,0.021,0.022,-0.003,,,,,,,
2019,RMG,,,,,999990,9995,,234.584,1.352,0,8.971,0.472,0.134,225.613,0.25,0,0,1.093,2.086,-1.223,3.565,232.029
2018,PUYI,40,4020,402030,40203010,523930,6282,,34.122,32.416,0,4.867,4.867,0.556,29.255,18.364,25.049,4.073,15.266,9.759,6.786,1.518,0
2019,PUYI,40,4020,402030,40203010,523930,6282,,69.812,68.023,0,11.043,11.043,0.855,58.769,25.499,29.595,4.274,21.174,7.795,14.277,9.107,22.609
2018,FUTU,40,4020,402030,40203020,523120,6211,,2051.077,,0,1910.582,,1688.774,140.495,-19.182,103.6,19.66,63.67,17.687,570.796,-9.966,4.557
2019,FUTU,40,4020,402030,40203020,523120,6211,,2747.388,,0,2420.197,,2176.03,327.191,1.578,136.286,24.709,98.575,21.268,252.842,-20.549,147.849
2018,YZCM,50,5020,502010,50201010,5418,7310,,2.894,2.537,0,2.025,2.025,0.001,0.869,0.401,5.038,1.653,1.971,2.326,1.639,0,-1.74
2018,PSTX,35,3520,352010,35201010,325414,2836,,45.12,32.64,0,49.378,13.025,2.856,-4.258,-65.694,0,0,38.808,-44.404,-38.014,-1.284,54.068
2019,PSTX,35,3520,352010,35201010,325414,2836,,146.996,127.179,0,74.334,21.855,4.929,72.662,-152.202,0,0,75.857,-86.527,-64.39,-42.592,164.371
2018,PBTS,45,4510,451030,45103020,511210,7372,,27.768,22.107,0,21.342,21.342,16.232,6.426,0.894,23.152,14.676,21.497,1.546,2.773,-1.318,0.756
2019,PBTS,45,4510,451030,45103020,511210,7372,,30.681,23.048,0,24.77,24.77,19.774,5.911,-9.982,20.095,13.078,30.395,-10.787,-3.334,-3.594,7.884
2018,SLGG,50,5020,502030,50203010,519130,7370,,4.987,3.749,0,11.781,11.781,0.814,-6.794,-55.133,1.046,0.684,16.1,-20.627,-10.68,-0.865,12.61
2019,SLGG,50,5020,502030,50203010,519130,7370,,14.447,9.659,0,1.004,1.004,0.853,13.443,-85.812,1.084,0.513,20.992,-30.679,-13.646,-3.164,22.478
2018,ALEC,35,3520,352010,35201010,325414,2836,,308.359,293.176,0,195.237,47.948,0.126,113.122,-114.477,27.677,83.946,83.946,-52.248,127.464,-224.119,131.146
2019,ALEC,35,3520,352010,35201010,325414,2836,,421.913,357.437,0,227.17,61.97,0.278,194.743,-219.678,21.219,130.69,130.69,-105.385,-99.308,-48.874,172.353
2018,BCOW,40,4010,401020,40102010,522120,6035,,481.099,,0.771,442.918,,406.137,38.181,38.181,19.572,4.233,15.384,-0.019,-0.683,-16.909,13.018
2019,BCOW,40,4010,401020,40102010,522120,6035,,428.009,,0.685,369.344,,344.596,58.665,40.32,20.125,3.901,15.198,0.449,0.946,58.051,-55.213
2019,YCBD,35,3520,352020,35202010,325412,2834,,94.518,15.743,5.204,56.914,3.71,3.022,37.604,-59.61,23.652,8.949,37.823,-50.428,-15.377,-2.135,17.919
2018,FOXA,50,5020,502010,50201020,515120,4833,,13121,5580,0,3527,1759,0,9594,,10153,6505,7714,2187,1317,128,1036
2019,FOXA,50,5020,502010,50201020,515120,4833,,19509,6478,0,9551,1712,0,9958,49,11389,7272,8691,1595,2524,-637,-1153
2018,KLDO,35,3520,352020,35202010,325414,2836,,85.325,76.243,0,28.343,11.301,3.442,56.982,-106.228,0,0,59.891,-61.744,-46.316,-3.002,98.907
2019,KLDO,35,3520,352020,35202010,325414,2836,,82.306,73.279,0,33.423,10.377,2.016,48.883,-192.559,0,0,85.342,-86.331,-75.796,-3.586,74.642
2018,HZ,40,4020,402020,40202010,522298,6141,,15.278,14.163,0,4.76,4.76,0.705,10.518,3.146,34.399,5.223,28.757,4.401,3.379,-4.452,1.757
2018,HCANF,35,3520,352020,35202010,325412,2834,,19.392,10.851,8.078,4.636,4.636,3.944,14.756,-18.48,10.898,10.793,20.25,-13.718,-12.329,-3.173,16.08
2019,HCANF,35,3520,352020,35202010,325412,2834,,41.989,24.134,7.251,17.697,8.851,6.589,24.292,-45.267,28.148,24.971,49.679,-27.617,-14.721,-1.855,21.922
2019,PCLO.,35,3520,352020,35202010,325412,2834,,50.196,19.672,3.644,4.731,3.306,2.9,45.465,-97.607,0.787,0.143,29.89,-34.667,-25.164,-11.267,4.511
2018,AVDR.1,35,3510,351010,35101010,325412,2834,,25.867,20.672,4.259,31.032,8.43,2.126,-5.165,-182.122,27.672,10.204,48.246,-25.122,-22.178,-0.361,23.458
2018,DPHC,,,,,999990,9995,,0.12,0.02,0,0.097,0.097,0,0.023,-0.002,,,,,,,
2019,DPHC,,,,,999990,9995,,284.802,1.22,0,10.09,0.29,0.29,274.712,3.015,0,0,0.619,3.016,-1.394,-279.034,281.478
2018,PPHI,40,4030,403010,40301040,524126,6331,,63.624,,0,46.787,,2.867,16.837,11.354,13.412,13.287,13.287,-0.063,-2.123,1.537,0.44
2019,PPHI,40,4030,403010,40301040,524126,6331,,156.62,,0,83.427,,6.971,73.193,23.736,27.965,26.699,26.699,-0.239,-13.352,-3.075,33.511
2019,SEEL,35,3520,352020,35202010,325414,2836,,11.096,11.096,0,11.103,10.778,0.796,-0.007,-56.061,0.375,26.422,26.422,-51.255,-19.305,0,29.524
2018,CYCN,35,3520,352010,35201010,325414,2836,,7.401,0.879,0,17.846,17.846,2.781,-10.445,,0,0,104.995,-115.252,-97.503,-3.438,100.941
2019,CYCN,35,3520,352010,35201010,325414,2836,,186.478,101.197,0,88.749,18.249,3.311,97.729,-85.647,4.507,122.706,122.706,-123.008,-102.215,-6.715,211.571
2019,COIN,40,4020,402030,40203040,522320,6099,,2391.769,1986.946,0,1329.986,1223.444,5.94,1061.783,403.266,522.812,109.125,537.878,-30.387,-80.594,-105.353,-16.605
2018,WTRE,40,4030,403010,40301030,524130,6331,,3372.856,,0,2262.256,,90.104,1110.6,-6.005,575.235,582.391,604.545,-34.883,229.314,-345.307,127.768
2019,WTRE,40,4030,403010,40301030,524130,6331,,3550.856,,0,2626.198,,95.246,924.658,49.099,687.365,579.923,610.68,62.541,239.284,97.559,-299.611
2018,CVET,35,3510,351020,35102010,446110,5912,,2233.084,1086.605,564.163,739.467,572.563,441.453,1493.617,,3777.994,3093.382,3568.251,100.861,157.904,-29.368,-119.695
2019,CVET,35,3510,351020,35102010,446110,5912,,3361,1340,636,2105,829,520,1256,-1126,3976,3220,3835,-1019,103,-65,66
2018,WORX,35,3510,351030,35103010,519130,7370,,5.663,5.663,0,8.571,8.571,1.065,-2.908,-31.317,0.15,3.408,3.408,-14.592,-3.578,-0.022,8.988
2019,WORX,35,3510,351030,35103010,519130,7370,,9.993,1.298,0,3.067,3.067,1.999,6.926,-12.794,5.548,4.341,17.287,-11.313,-4.691,4.914,0.188
2019,BGFGF,,,,,212221,1040,,1.895,0.285,0,0.405,0.243,0.019,1.49,-0.525,0,0,0.385,-0.425,-0.187,-0.095,0.517
2018,SHLL,,,,,999990,9995,,0.4,0,0,0.376,0.376,0.011,0.024,-0.001,,,,,,,
2019,SHLL,,,,,999990,9995,,237.149,1.095,0,8.486,0.208,0.008,228.663,2.324,0,0,0.765,2.324,-1.247,-232.197,234.36
2018,HCAC,,,,,999990,9995,,0.238,0.006,0,0.216,0.216,0.126,0.022,-0.003,,,,,,,
2019,HCAC,,,,,999990,9995,,308.512,1.174,0,12.46,2.281,0.046,296.052,1.157,0,0,3.253,1.16,-2.135,-301.815,305.068
2018,SOLY,35,3510,351010,35101010,334510,3845,,1.543,0.144,0,21.101,21.085,2.738,-19.558,-42.131,0,0,8.082,-9.315,-4.6,-0.03,4.745
2019,SOLY,35,3510,351010,35101010,334510,3845,,13.141,12.173,0,2.868,2.863,1.338,10.273,-56.044,0,0,12.062,-13.752,-10.605,-0.843,23.391
2018,FFLWF,25,2550,255040,25504040,424210,5122,,80.504,54.615,4.131,53.505,53.07,14.472,26.999,-0.207,12.979,8.002,33.616,-37.799,-14.161,-21.756,42.524
2019,FFLWF,25,2550,255040,25504040,424210,5122,,151.006,43.039,5.876,104.096,56.581,12.728,46.91,-62.929,51.106,32.442,67.481,-32.594,-20.97,-50.736,84.196
2018,SWAV,35,3510,351010,35101010,334510,3845,,53.421,48.736,5.131,23.203,9.371,1.487,30.218,-126.865,12.263,6.55,52.763,-41.102,-41.465,-0.174,29.809
2019,SWAV,35,3510,351010,35101010,334510,3845,,231.938,216.697,12.074,39.285,24.008,2.79,192.653,-177.939,42.927,15.822,93.429,-51.109,-48.107,-59.543,208.052
2018,TIGR,40,4020,402030,40203020,523120,6211,,115.215,102.906,6.435,19.192,16.987,6.564,96.023,-66.935,33.56,5.964,47.578,-43.208,-21.172,-35.124,79.526
2019,TIGR,40,4020,402030,40203020,523120,6211,,809.06,769.746,14.881,597.118,587.593,567.611,211.942,-73.847,58.663,11.833,63.606,-6.589,243.309,-22.04,114.907
2018,TRNE,,,,,999990,9995,,0.326,0.119,0,0.345,0.345,0,-0.019,-0.044,,,,,,,
2019,TRNE,,,,,999990,9995,,305.125,0.572,0,10.844,0.303,0.303,294.281,2.685,0,0,1.857,2.729,-2.698,-299.217,301.934
2018,LYFT,20,2030,203040,20304020,485310,4100,,3760.043,2320.442,0,1479.277,1448.819,32.343,2280.766,-2945.197,2156.616,1568.402,3118.327,-911.335,-280.673,-1043.752,852.238
2019,LYFT,20,2030,203040,20304020,485310,4100,,5691.383,3247.363,0,2837.299,2451.365,38.839,2854.084,-5544.846,3615.96,2739.585,6245.44,-2602.241,-105.702,-1610.843,1574.196
2018,SILK,35,3510,351010,35101020,334510,3845,,40.881,36.662,5.744,70.199,8.838,1.252,-29.318,-139.111,34.557,10.357,55.435,-37.629,-21.695,-2.27,15.424
2019,SILK,35,3510,351010,35101020,334510,3845,,137.402,112.49,10.322,65.511,16.932,1.898,71.891,-191.524,63.354,15.215,90.707,-52.415,-29.61,-69.956,113.757
2018,DTIL,35,3520,352010,35201010,325414,2836,,138.6,115.675,0,98.64,14.075,2.218,39.96,-85.187,10.883,56.441,56.441,-46.037,-51.723,-15.663,107.777
2019,DTIL,35,3520,352010,35201010,325414,2836,,235.233,193.672,0,96.919,26.932,2.037,138.314,-177.067,22.238,104.125,104.125,-92.877,-71.015,-24.666,173.374
2018,LSPD,45,4510,451030,45103010,518210,7370,,255.811,221.6,0.269,59.145,48.635,7.706,196.666,-459.948,77.451,21.379,94.689,-183.525,-7.556,-3.419,194.919
2019,LSPD,45,4510,451030,45103010,518210,7370,,478.428,233.207,0.932,134.29,70.809,12.325,344.138,-519.75,120.637,40.521,152.227,-53.531,-28.55,-120.293,153.532
2018,BHAT,50,5020,502020,50202020,511210,7372,,35.471,25.659,0.273,7.215,7.123,1.403,28.256,15.391,18.531,5.645,9.75,7.919,-0.415,10.802,-0.426
2019,BHAT,50,5020,502020,50202020,511210,7372,,58.816,42.717,0.125,14.066,13.68,0.294,44.75,23.943,23.834,6.61,13.43,9.074,12.309,-19.112,10.597
2018,RUHN,25,2550,255020,25502020,454110,5961,,102.704,63.84,32.802,116.389,114.478,11.631,-13.685,-34.663,162.922,110.99,174.243,-10.914,-1.398,-0.999,13.259
2019,RUHN,25,2550,255020,25502020,454110,5961,,202.492,152,20.553,36.189,33.03,14.801,166.303,-45.26,182.977,109.409,194.809,-13.06,7.14,-45.22,125.031
2018,IWAC.U,,,,,999990,9995,,0.082,0.049,0,0.058,0.058,0,0.024,-0.002,,,,,,,
2018,TW,40,4020,402030,40203040,519,7370,,4997.139,,0,410.626,,213.762,4586.513,,684.408,403.481,403.481,159.467,277.384,-42.096,-175.35
2019,TW,40,4020,402030,40203040,519,7370,,5095.334,,0,502.589,,63.286,4592.745,49.199,775.566,446.417,446.417,126.121,311.003,-44.462,-218.142
2018,HAPP,30,3030,303020,30302010,325412,2834,,65.679,54.84,1.971,4.763,4.763,1.663,60.916,55.201,63.936,30.989,41.393,18.722,6.545,-0.277,0.271
2019,HAPP,30,3030,303020,30302010,325412,2834,,85.097,69.985,2.029,5.507,5.507,1.549,79.59,64.533,65.062,33.953,48.973,12.688,10.778,-1.159,10.404
2019,XFOR,35,3520,352010,35201010,325414,2836,,160.698,129.278,0,31.478,9.447,2.088,129.22,-132.163,0,0,46.7,-52.807,-48.055,27.232,140.661
2018,FSEA,40,4010,401020,40102010,522120,6035,,387.114,,0,354.387,,274.446,32.727,,15.814,3.145,10.812,1.081,-0.672,-27.279,28.19
2019,FSEA,40,4010,401020,40102010,522120,6035,,409.493,,0,352.427,,281.616,57.066,0.521,16.98,3.943,12.415,-0.079,1.059,-23.13,20.191
2018,RMBI,40,4010,401010,40101015,522110,6020,,849.618,,0.176,763.765,,620.637,85.853,73.102,39.493,9.432,25.333,5.678,8.46,-101.536,91.877
2019,RMBI,40,4010,401010,40101015,522110,6020,,986.042,,0,798.255,,617.219,187.787,69.45,45.417,13.756,30.476,-14.084,10.097,-106.769,122.298
2018,PBFS,40,4010,401020,40102010,522120,6036,,1284.128,,0.072,1166.065,,1150.262,118.063,107.405,59.29,5.156,32.305,11.499,23.005,-78.699,135.713
2019,PBFS,40,4010,401020,40102010,522120,6036,,1479.992,,0.158,1345.027,,1337.362,134.965,124.307,68.566,6.83,35.352,19.016,6.129,-78.018,181.718
2018,BRPM.1,,,,,999990,9995,,0.212,0.05,0,0.221,0.221,0.163,-0.009,-0.009,0,0,0,-0.001,0,0,0.05
2019,TH,25,2530,253010,25301020,531110,6510,,600.792,60.795,1.1,477.39,60.921,7.793,123.402,35.157,321.096,130.447,166.601,6.236,60.495,-112.705,46.652
2019,PDSB,35,3520,352010,35201010,325414,2836,,14.491,14.47,0,2.793,2.793,1.198,11.698,-28.938,0,0,15.411,-6.999,-18.073,29.381,0.75
2018,BIOX,30,3020,302020,30202010,325320,2870,,196.639,85.343,19.366,163.505,118.681,25.717,33.134,,133.543,74.486,110.537,-11.04,18.387,-8.22,-10.458
2019,BIOX,30,3020,302020,30202010,325320,2870,,242.467,98.209,27.593,180.372,116.458,36.863,62.095,-49.189,160.325,85.799,120.535,-18.369,29.695,-3.261,-26.946
2018,PLMR,40,4030,403010,40301040,524126,6331,,231.134,,0,134.842,,19.852,96.292,27.792,72.971,51.133,51.133,18.219,22.808,-25.365,1.549
2019,PLMR,40,4030,403010,40301040,524126,6331,,395.462,,0,176.906,,24.938,218.556,38.542,113.296,66.112,66.112,10.621,41.7,-80.566,62.291
2018,CHNG,35,3510,351030,35103010,511210,7372,,1298.823,5.563,0,166.336,6.343,0,1132.487,-21.097,0,0,1.159,-52.012,3.408,6.503,-6.502
2019,CHNG,35,3510,351030,35103010,511210,7372,,10107.38,1401.181,0,6821.933,1059.789,68.169,3285.447,-937.436,196.792,87.75,139.202,-947.597,-153.928,-564.662,1125.57
2018,PD,45,4510,451030,45103010,519130,7370,,197.234,172.837,0,93.141,88.809,5.603,104.093,-128.868,117.823,15.563,152.235,-40.741,-5.608,-4.119,93.599
2019,PD,45,4510,451030,45103010,519130,7370,,435.398,404.991,0,127.46,115.032,6.434,307.938,-179.07,166.351,22.242,219.573,-50.339,-0.173,-232.07,225.944
2018,DSSI,10,1010,101020,10102040,483111,4412,,679.599,24.832,7.183,79.525,24.205,11.458,600.074,,161.66,103.098,106.93,9.535,35.476,-41.837,4.838
2019,DSSI,10,1010,101020,10102040,483111,4412,,2128.382,209.55,32.071,924.44,180.385,44.062,1203.942,-68.567,579.784,381.948,411.399,-9.306,63.35,-294.53,232.241
2018,ALIT,45,4510,451030,45103010,519130,7370,,5682,1524,0,4864,1249,341,818,,2378,1493,1816,-21,196,-130,-36
2018,JFK,,,,,999990,9995,,0.175,0.16,0,0.167,0.167,0.004,0.008,-0.017,,,,,,,
2019,JFK,,,,,999990,9995,,57.84,0.252,0,2.147,0.422,0.122,55.693,-0.394,0,0,0.465,-0.377,-0.355,-57.5,58.024
2018,INSU,,,,,999990,9995,,0.126,0.025,0,0.103,0.103,0,0.023,-0.002,0,0,0.002,-0.002,0,0,0.025
2019,INSU,,,,,999990,9995,,153.719,0.481,0,7.131,0.712,0.215,146.588,1.324,0,0,0.765,1.326,-0.63,-150.645,151.656
2018,JMIA,25,2550,255020,25502020,454110,5961,,162.598,154.999,10.798,105.528,105.528,31.838,57.07,-998.445,149.685,97.143,341.533,-194.714,-159.155,-4.159,244.148
2019,JMIA,25,2550,255020,25502020,454110,5961,,333.492,312.061,11.217,128.611,120.134,39.337,204.881,-1240.478,182.172,94.831,426.546,-254.386,-204.897,-75.973,355.539
2018,MNRL,10,1010,101020,10102020,211120,1311,,554.026,61.314,0,176.474,7.722,5.534,377.552,168.824,67.264,7.48,14.118,33.362,31.444,-195.742,189.397
2019,MNRL,10,1010,101020,10102020,211120,1311,,784.162,83.112,0,12.336,11.533,11.533,771.826,-6.599,101.515,11.394,33.357,21.639,69.025,-216.832,166.481
2018,ZM,45,4510,451030,45103010,519130,7370,,354.565,276.719,0,202.452,152.341,4.963,152.113,-25.288,330.517,53.993,317.342,7.584,51.332,-39.719,17.534
2019,ZM,45,4510,451030,45103010,519130,7370,,1289.845,1095.522,0,455.902,333.83,1.596,833.943,0.961,622.658,98.947,593.513,25.305,151.892,-499.468,615.69
2018,TPTX,35,3520,352010,35201010,325414,2836,,103.28,101.523,0,5.77,5.322,1.494,97.51,-50.753,0,0,25.502,-24.785,-23.533,-0.302,79.831
